company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"Ormet Primary Aluminum Corp","Hannibal","OH","epa_ghgrp","epa-1003843","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331312. Pre-qualified high-energy solar candidate."
"Timkensteel Corp (1576000613)","Canton","OH","epa_ghgrp","epa-1003860","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331110. Pre-qualified high-energy solar candidate."
"Timken Co Gambrinus Roller Plant","Canton","OH","epa_ghgrp","epa-1003861","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 332991. Pre-qualified high-energy solar candidate."
"General Motors Lordstown Complex East","Warren","OH","epa_ghgrp","epa-1004221","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 336111. Pre-qualified high-energy solar candidate."
"Campbell Soup Company (0335010105)","Napoleon","OH","epa_ghgrp","epa-1004254","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311422. Pre-qualified high-energy solar candidate."
"Eramet Marietta Inc. (0684020006)","Marietta","OH","epa_ghgrp","epa-1004376","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331110. Pre-qualified high-energy solar candidate."
"Isp Lima Llc","Lima","OH","epa_ghgrp","epa-1004504","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325199. Pre-qualified high-energy solar candidate."
"Huntsman Advanced Materials Americas, Llc","Akron","OH","epa_ghgrp","epa-1004615","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325211. Pre-qualified high-energy solar candidate."
"Bunge North America (East) Llc","Delphos","OH","epa_ghgrp","epa-1004821","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311224. Pre-qualified high-energy solar candidate."
"Marion Ethanol Llc D/B/A Poet Biorefining - Marion","Marion","OH","epa_ghgrp","epa-1004902","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325193. Pre-qualified high-energy solar candidate."
"Titanium Metals Corp Toronto Plant","Toronto","OH","epa_ghgrp","epa-1004944","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331491. Pre-qualified high-energy solar candidate."
"North Star Bluescope Steel Llc *","Delta","OH","epa_ghgrp","epa-1005163","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331110. Pre-qualified high-energy solar candidate."
"Howmet Aerospace Inc. - Cleveland Works","Cuyahoga Heights","OH","epa_ghgrp","epa-1005286","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 332112. Pre-qualified high-energy solar candidate."
"Arcelormittal Tubular Products Usa Llc","Shelby","OH","epa_ghgrp","epa-1005385","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331210. Pre-qualified high-energy solar candidate."
"Kosei St. Marys, Corp.","Saint Marys","OH","epa_ghgrp","epa-1005445","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 336390. Pre-qualified high-energy solar candidate."
"Fca Toledo Assembly Complex","Toledo","OH","epa_ghgrp","epa-1005554","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 336110. Pre-qualified high-energy solar candidate."
"Air Products And Chemicals, Inc.","Cincinnati","OH","epa_ghgrp","epa-1005573","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325120. Pre-qualified high-energy solar candidate."
"Cargill Inc Soy Processing Plant *","Sidney","OH","epa_ghgrp","epa-1005694","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311224. Pre-qualified high-energy solar candidate."
"Kraton Chemical, Llc","Dover","OH","epa_ghgrp","epa-1005866","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325199. Pre-qualified high-energy solar candidate."
"Linde Inc","Oregon","OH","epa_ghgrp","epa-1005941","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325120. Pre-qualified high-energy solar candidate."
"Whirlpool Corp","Clyde","OH","epa_ghgrp","epa-1006126","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 335220. Pre-qualified high-energy solar candidate."
"Whirlpool Corp Marion Division *","Marion","OH","epa_ghgrp","epa-1006233","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 335224. Pre-qualified high-energy solar candidate."
"Ferroglobe Usa Metallurgical Inc. Fka-Globe Metallurgical Inc. (0684000105)","Waterford","OH","epa_ghgrp","epa-1006473","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331110. Pre-qualified high-energy solar candidate."
"Cleveland-Cliffs Steel Corporation - Mansfield Works","Mansfield","OH","epa_ghgrp","epa-1006530","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331110. Pre-qualified high-energy solar candidate."
"Cargill Inc Salt Div","Akron","OH","epa_ghgrp","epa-1006625","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311942. Pre-qualified high-energy solar candidate."
"Cargill Incorporated","Dayton","OH","epa_ghgrp","epa-1006637","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311221. Pre-qualified high-energy solar candidate."
"Rg Steel - Yorkville Plant","Yorkville","OH","epa_ghgrp","epa-1006756","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331221. Pre-qualified high-energy solar candidate."
"Ineos Pigments Usa, Inc.- Plant 2","Ashtabula","OH","epa_ghgrp","epa-1006866","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325130. Pre-qualified high-energy solar candidate."
"Poet Biorefining","Fostoria","OH","epa_ghgrp","epa-1006912","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325193. Pre-qualified high-energy solar candidate."
"Cleveland-Cliffs Columbus Llc","Columbus","OH","epa_ghgrp","epa-1006951","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 332812. Pre-qualified high-energy solar candidate."
"Cleveland-Cliffs Cleveland Works Llc","Cleveland","OH","epa_ghgrp","epa-1007177","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331110. Pre-qualified high-energy solar candidate."
"Emery Oleochemicals, Llc","Cincinnati","OH","epa_ghgrp","epa-1007325","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325199. Pre-qualified high-energy solar candidate."
"Altivia Petrochemicals, Llc - Haverhill Complex","Haverhill","OH","epa_ghgrp","epa-1007401","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325194. Pre-qualified high-energy solar candidate."
"American Centrifuge Plant","Piketon","OH","epa_ghgrp","epa-1007415","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325188. Pre-qualified high-energy solar candidate."
"Day-Glo Color Corp *","Cleveland","OH","epa_ghgrp","epa-1007555","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325510. Pre-qualified high-energy solar candidate."
"Nucor Steel Marion, Inc. (0351010017)","Marion","OH","epa_ghgrp","epa-1007577","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331110. Pre-qualified high-energy solar candidate."
"Poet Biorefining Leipsic, Llc","Leipsic","OH","epa_ghgrp","epa-1007730","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325193. Pre-qualified high-energy solar candidate."
"Day Glo Color Corp","Twinsburg","OH","epa_ghgrp","epa-1007765","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325510. Pre-qualified high-energy solar candidate."
