company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"Dte Stockton","Stockton","CA","epa_ghgrp","epa-1000572","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221119. Pre-qualified high-energy solar candidate."
"Greenleaf Energy Unit 1 Llc","Yuba City","CA","epa_ghgrp","epa-1000594","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Greenleaf Energy Unit 2 Llc","Yuba City","CA","epa_ghgrp","epa-1000596","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Calpine King City Cogen, Llc","King City","CA","epa_ghgrp","epa-1000597","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Calpine Monterey Cogen","Watsonville","CA","epa_ghgrp","epa-1000617","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Otay Mesa Energy Center, Llc","San Diego","CA","epa_ghgrp","epa-1000796","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Metcalf Energy Center","Coyote","CA","epa_ghgrp","epa-1000806","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Olive","Burbank","CA","epa_ghgrp","epa-1001003","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Woodland Generation Station","Modesto","CA","epa_ghgrp","epa-1001107","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Carson Power Plant","Elk Grove","CA","epa_ghgrp","epa-1001127","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Procter & Gamble Power Plant","Sacramento","CA","epa_ghgrp","epa-1001129","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Campbell Power Plant","Sacramento","CA","epa_ghgrp","epa-1001130","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Anaheim Combustion Turbine","Anaheim","CA","epa_ghgrp","epa-1001134","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Delta Energy Center, Llc","Pittsburg","CA","epa_ghgrp","epa-1001263","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Calpine Sutter Energy Center","Yuba City","CA","epa_ghgrp","epa-1001320","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"La Paloma Generating Plant","Mckittrick","CA","epa_ghgrp","epa-1001339","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Los Medanos Energy Center, Llc","Pittsburg","CA","epa_ghgrp","epa-1001366","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Blythe Energy","Blythe","CA","epa_ghgrp","epa-1001405","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Morro Bay Power Plant, Llc","Morro Bay","CA","epa_ghgrp","epa-1001439","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Moss Landing","Moss Landing","CA","epa_ghgrp","epa-1001440","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Pittsburg Generating Station (Ca)","Pittsburg","CA","epa_ghgrp","epa-1001441","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Dynegy South Bay, Llc","Chula Vista","CA","epa_ghgrp","epa-1001442","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Aes Alamitos","Long Beach","CA","epa_ghgrp","epa-1001444","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Coolwater Generating Station","Daggett","CA","epa_ghgrp","epa-1001445","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Etiwanda Generating Station","Rancho Cucamonga","CA","epa_ghgrp","epa-1001446","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Aes Huntington Beach","Huntington Beach","CA","epa_ghgrp","epa-1001447","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Mandalay Generating Station","Oxnard","CA","epa_ghgrp","epa-1001448","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Ormond Beach Power, Llc","Oxnard","CA","epa_ghgrp","epa-1001449","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Aes Redondo Beach","Redondo Beach","CA","epa_ghgrp","epa-1001450","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Mountainview Generating Station","Redlands","CA","epa_ghgrp","epa-1001451","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"El Centro","El Centro","CA","epa_ghgrp","epa-1001454","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Harbor Generating Station","Wilmington","CA","epa_ghgrp","epa-1001455","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Scattergood Generating Station","Playa Del Rey","CA","epa_ghgrp","epa-1001456","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Valley Generating Station","Sun Valley","CA","epa_ghgrp","epa-1001457","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Broadway","Pasadena","CA","epa_ghgrp","epa-1001458","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Glenarm","Pasadena","CA","epa_ghgrp","epa-1001459","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Altagas Ripon Energy Inc.","Ripon","CA","epa_ghgrp","epa-1001625","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Crockett Cogeneration Plant","Crockett","CA","epa_ghgrp","epa-1001629","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Ci Power Cogeneration Plant","Camarillo","CA","epa_ghgrp","epa-1001667","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Dinuba Energy","Reedley","CA","epa_ghgrp","epa-1001691","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221119. Pre-qualified high-energy solar candidate."
"Madera Power, Llc","Firebaugh","CA","epa_ghgrp","epa-1001698","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221119. Pre-qualified high-energy solar candidate."
"Harbor Cogeneration Plant","Wilmington","CA","epa_ghgrp","epa-1001700","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Gallo Glass Company","Modesto","CA","epa_ghgrp","epa-1001718","","","","","","","","600","904032","244089","2.7","3736512","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327213. Pre-qualified high-energy solar candidate."
"San Diego Gas And Electric -Moreno Station","Moreno Valley","CA","epa_ghgrp","epa-1001719","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Martinez Refining Company Llc","Martinez","CA","epa_ghgrp","epa-1001804","","","","","","","","600","904032","244089","2.7","3736512","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324110. Pre-qualified high-energy solar candidate."
"West Central Landfill","Redding","CA","epa_ghgrp","epa-1001819","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Loma Linda University","Loma Linda","CA","epa_ghgrp","epa-1001886","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Phillips 66 Los Angeles Refinery - Carson Plant","Carson","CA","epa_ghgrp","epa-1001964","","","","","","","","600","904032","244089","2.7","3736512","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324110. Pre-qualified high-energy solar candidate."
"Ols Energy Chino","Chino","CA","epa_ghgrp","epa-1001971","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Owens Brockway Glass Container Inc. Plant #20","Oakland","CA","epa_ghgrp","epa-1001983","","","","","","","","600","904032","244089","2.7","3736512","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327213. Pre-qualified high-energy solar candidate."
"Los Angeles International Airport (Lax)","Los Angeles","CA","epa_ghgrp","epa-1001984","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 488119. Pre-qualified high-energy solar candidate."
"Us Gypsum - Plaster City Plant","El Centro","CA","epa_ghgrp","epa-1001998","","","","","","","","600","904032","244089","2.7","3736512","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327420. Pre-qualified high-energy solar candidate."
"Owens-Brockway Glass Container Inc.","Tracy","CA","epa_ghgrp","epa-1002007","","","","","","","","600","904032","244089","2.7","3736512","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327213. Pre-qualified high-energy solar candidate."
"North Lost Hills","North Lost Hills","CA","epa_ghgrp","epa-1002053","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Coyote Canyon Sanitary Landfill","Newport Beach","CA","epa_ghgrp","epa-1002104","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"California Institute Of Technology","Pasadena","CA","epa_ghgrp","epa-1002105","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Prima Deshecha Landfill","San Juan Capistrano","CA","epa_ghgrp","epa-1002106","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Frank R. Bowerman Landfill","Irvine","CA","epa_ghgrp","epa-1002107","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Lamb Canyon Sanitary Landfill","Beaumont","CA","epa_ghgrp","epa-1002134","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Procter & Gamble Paper Products","Oxnard","CA","epa_ghgrp","epa-1002152","","","","","","","","600","904032","244089","2.7","3736512","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322120. Pre-qualified high-energy solar candidate."
"Aera Energy Ventura","Ventura","CA","epa_ghgrp","epa-1002155","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Aera Energy Alberta Finley Shale","Fellows","CA","epa_ghgrp","epa-1002156","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Kimberly Clark Worldwide Incorporated","Fullerton","CA","epa_ghgrp","epa-1002185","","","","","","","","600","904032","244089","2.7","3736512","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322121. Pre-qualified high-energy solar candidate."
